,title,link,class_name,type,credits,seat_capacity,filled_seats
869,Master's Project - 84270 - CS 6999 - P01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84270,CS 6999,Laboratory,9.000,5,0
870,Master's Project - 84272 - CS 6999 - P02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84272,CS 6999,Laboratory,9.000,5,0
871,Master's Project - 84269 - CS 6999 - P05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84269,CS 6999,Laboratory,9.000,5,0
872,Master's Project - 84271 - CS 6999 - P07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84271,CS 6999,Laboratory,9.000,5,0
873,Master's Project - 84273 - CS 6999 - P09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84273,CS 6999,Laboratory,9.000,5,0
874,Master's Project - 87831 - CS 6999 - P16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87831,CS 6999,Laboratory,9.000,10,0
875,Master's Project - 92551 - CS 6999 - P17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92551,CS 6999,Laboratory,9.000,10,3
876,Master's Project - 84274 - CS 6999 - R01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84274,CS 6999,Laboratory,9.000,5,0
877,Master's Project - 84275 - CS 6999 - R02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84275,CS 6999,Laboratory,9.000,5,0
878,Master's Project - 84279 - CS 6999 - R04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84279,CS 6999,Laboratory,9.000,5,0
879,Master's Project - 84280 - CS 6999 - R05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84280,CS 6999,Laboratory,9.000,5,0
880,Master's Project - 84276 - CS 6999 - R06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84276,CS 6999,Laboratory,9.000,5,0
881,Master's Project - 84214 - CS 6999 - R08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84214,CS 6999,Laboratory,9.000,15,0
882,Master's Project - 84278 - CS 6999 - R09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84278,CS 6999,Laboratory,9.000,5,0
883,Master's Project - 84277 - CS 6999 - R12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84277,CS 6999,Laboratory,9.000,10,2
884,Master's Project - 84217 - CS 6999 - R14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84217,CS 6999,Laboratory,9.000,5,0
885,Master's Project - 85819 - CS 6999 - R17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85819,CS 6999,Laboratory,9.000,10,0
886,Master's Project - 89827 - CS 6999 - R19,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89827,CS 6999,Laboratory,9.000,10,1
887,Master's Project - 92458 - CS 6999 - R20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92458,CS 6999,Laboratory,9.000,10,0
888,Master's Project - 92537 - CS 6999 - R22,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92537,CS 6999,Laboratory,9.000,10,0
889,Master's Project - 93101 - CS 6999 - R23,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93101,CS 6999,Laboratory,9.000,10,0
890,Master's Project - 84282 - CS 6999 - S04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84282,CS 6999,Laboratory,9.000,5,0
891,Master's Project - 84281 - CS 6999 - S06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84281,CS 6999,Laboratory,9.000,5,1
892,Master's Project - 85364 - CS 6999 - S20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85364,CS 6999,Laboratory,9.000,10,1
893,Master's Project - 85880 - CS 6999 - S21,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85880,CS 6999,Laboratory,9.000,10,0
894,Master's Project - 92351 - CS 6999 - S26,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92351,CS 6999,Laboratory,9.000,10,0
895,Master's Project - 93066 - CS 6999 - S28,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93066,CS 6999,Laboratory,9.000,10,0
896,Master's Project - 84283 - CS 6999 - T02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84283,CS 6999,Laboratory,9.000,5,0
897,Master's Project - 84284 - CS 6999 - V01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84284,CS 6999,Laboratory,9.000,5,0
898,Master's Project - 84286 - CS 6999 - V03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84286,CS 6999,Laboratory,9.000,5,0
899,Master's Project - 84285 - CS 6999 - V05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84285,CS 6999,Laboratory,9.000,5,1
900,Master's Project - 84287 - CS 6999 - V06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84287,CS 6999,Laboratory,9.000,5,0
901,Master's Project - 84288 - CS 6999 - W01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84288,CS 6999,Laboratory,9.000,5,0
902,Master's Project - 84290 - CS 6999 - W05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84290,CS 6999,Laboratory,9.000,5,0
903,Master's Project - 87700 - CS 6999 - W06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87700,CS 6999,Laboratory,9.000,10,0
904,Master's Project - 84289 - CS 6999 - W07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84289,CS 6999,Laboratory,9.000,5,0
905,Master's Project - 85888 - CS 6999 - W09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85888,CS 6999,Laboratory,9.000,10,0
906,Master's Project - 87840 - CS 6999 - W12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87840,CS 6999,Laboratory,9.000,10,2
907,Master's Project - 93075 - CS 6999 - W13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93075,CS 6999,Laboratory,9.000,10,0
908,Master's Project - 84291 - CS 6999 - X01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84291,CS 6999,Laboratory,9.000,5,0
909,Master's Project - 94878 - CS 6999 - X03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94878,CS 6999,Laboratory,9.000,10,0
910,Master's Project - 84665 - CS 6999 - Y01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84665,CS 6999,Laboratory,9.000,10,0
911,Master's Project - 93042 - CS 6999 - Y04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93042,CS 6999,Laboratory,9.000,10,3
912,Master's Project - 84223 - CS 6999 - Z01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84223,CS 6999,Laboratory,9.000,5,1
913,Master's Project - 84292 - CS 6999 - Z02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84292,CS 6999,Laboratory,9.000,5,0
914,Master's Project - 89871 - CS 6999 - Z08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89871,CS 6999,Laboratory,9.000,10,0
915,Master's Thesis - 81251 - CS 7000 - A01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81251,CS 7000,Thesis,1.000,15,0
916,Master's Thesis - 89835 - CS 7000 - A15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89835,CS 7000,Thesis,1.000,10,0
917,Master's Thesis - 80994 - CS 7000 - B02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80994,CS 7000,Thesis,1.000,15,0
918,Master's Thesis - 82088 - CS 7000 - B03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82088,CS 7000,Thesis,1.000,15,0
919,Master's Thesis - 85231 - CS 7000 - B16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85231,CS 7000,Thesis,1.000,10,0
920,Master's Thesis - 89050 - CS 7000 - B17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89050,CS 7000,Thesis,1.000,10,0
921,Master's Thesis - 87826 - CS 7000 - B20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87826,CS 7000,Thesis,1.000,10,1
922,Master's Thesis - 90921 - CS 7000 - B22,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90921,CS 7000,Thesis,1.000,10,0
923,Master's Thesis - 82789 - CS 7000 - C07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82789,CS 7000,Thesis,1.000,15,0
924,Master's Thesis - 84678 - CS 7000 - C09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84678,CS 7000,Thesis,1.000,10,3
925,Master's Thesis - 87618 - CS 7000 - C10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87618,CS 7000,Thesis,1.000,10,0
926,Master's Thesis - 85286 - CS 7000 - C11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85286,CS 7000,Thesis,1.000,10,0
927,Master's Thesis - 94772 - CS 7000 - CP,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94772,CS 7000,Thesis,1.000,10,2
928,Master's Thesis - 89172 - CS 7000 - D04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89172,CS 7000,Thesis,1.000,10,2
929,Master's Thesis - 83217 - CS 7000 - E03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83217,CS 7000,Thesis,1.000,15,0
930,Master's Thesis - 81924 - CS 7000 - F02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81924,CS 7000,Thesis,1.000,15,0
931,Master's Thesis - 83975 - CS 7000 - G02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83975,CS 7000,Thesis,1.000,5,0
932,Master's Thesis - 90098 - CS 7000 - G13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90098,CS 7000,Thesis,1.000,10,0
933,Master's Thesis - 85749 - CS 7000 - GTL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85749,CS 7000,Thesis,1.000,10,0
934,Master's Thesis - 87243 - CS 7000 - H08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87243,CS 7000,Thesis,1.000,10,0
935,Master's Thesis - 87296 - CS 7000 - H11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87296,CS 7000,Thesis,1.000,10,0
936,Master's Thesis - 94352 - CS 7000 - H17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94352,CS 7000,Thesis,1.000,10,1
937,Master's Thesis - 83208 - CS 7000 - K06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83208,CS 7000,Thesis,1.000,15,1
938,Master's Thesis - 90293 - CS 7000 - K09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90293,CS 7000,Thesis,1.000,10,0
939,Master's Thesis - 86383 - CS 7000 - K12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86383,CS 7000,Thesis,1.000,10,0
940,Master's Thesis - 89745 - CS 7000 - K15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89745,CS 7000,Thesis,1.000,10,1
941,Master's Thesis - 81368 - CS 7000 - L03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81368,CS 7000,Thesis,1.000,15,0
942,Master's Thesis - 82813 - CS 7000 - L05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82813,CS 7000,Thesis,1.000,15,0
943,Master's Thesis - 81365 - CS 7000 - N01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81365,CS 7000,Thesis,1.000,15,0
944,Master's Thesis - 85962 - CS 7000 - N05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85962,CS 7000,Thesis,1.000,10,0
945,Master's Thesis - 81364 - CS 7000 - P05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81364,CS 7000,Thesis,1.000,15,0
946,Master's Thesis - 83668 - CS 7000 - P09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83668,CS 7000,Thesis,1.000,5,0
947,Master's Thesis - 87832 - CS 7000 - P16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87832,CS 7000,Thesis,1.000,10,2
948,Master's Thesis - 81830 - CS 7000 - R08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81830,CS 7000,Thesis,1.000,15,1
949,Master's Thesis - 83031 - CS 7000 - R12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83031,CS 7000,Thesis,1.000,15,0
950,Master's Thesis - 85960 - CS 7000 - R18,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85960,CS 7000,Thesis,1.000,10,0
951,Master's Thesis - 92527 - CS 7000 - R20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92527,CS 7000,Thesis,1.000,10,0
952,Master's Thesis - 93102 - CS 7000 - R23,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93102,CS 7000,Thesis,1.000,10,0
953,Master's Thesis - 81379 - CS 7000 - S04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81379,CS 7000,Thesis,1.000,15,0
954,Master's Thesis - 82184 - CS 7000 - S06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82184,CS 7000,Thesis,1.000,15,0
955,Master's Thesis - 87237 - CS 7000 - S20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87237,CS 7000,Thesis,1.000,10,0
956,Master's Thesis - 87912 - CS 7000 - S21,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87912,CS 7000,Thesis,1.000,10,0
957,Master's Thesis - 83606 - CS 7000 - T05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83606,CS 7000,Thesis,1.000,5,0
958,Master's Thesis - 83693 - CS 7000 - V05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83693,CS 7000,Thesis,1.000,5,0
959,Master's Thesis - 83265 - CS 7000 - V06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83265,CS 7000,Thesis,1.000,10,1
960,Master's Thesis - 93108 - CS 7000 - W13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93108,CS 7000,Thesis,1.000,10,0
961,Master's Thesis - 85853 - CS 7000 - Y01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85853,CS 7000,Thesis,1.000,10,0
962,Master's Thesis - 90333 - CS 7000 - Z08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90333,CS 7000,Thesis,1.000,10,0
963,Master's Thesis - 95247 - CS 7000 - Z10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95247,CS 7000,Thesis,1.000,10,1
964,Master's Thesis - 88638 - CS 7000 - ZO2,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88638,CS 7000,Thesis,1.000,10,0
965,Grad Studies-Computing - 90842 - CS 7001 - LAB,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90842,CS 7001,Laboratory,0.000,75,56
966,Grad Studies-Computing - 87481 - CS 7001 - SIC,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87481,CS 7001,Lecture,5.000,75,56
967,Distributed Computing - 93813 - CS 7210 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93813,CS 7210,Lecture,3.000,50,42
968,Reliable Secure Comparch - 93720 - CS 7292 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93720,CS 7292,Lecture,3.000,40,29
969,Ubiquitous Computing - 87524 - CS 7470 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87524,CS 7470,Lecture,3.000,50,43
970,Computer Animation - 90801 - CS 7496 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90801,CS 7496,Lecture,3.000,34,35
971,Machine Learning Theory - 94306 - CS 7545 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94306,CS 7545,Lecture,3.000,64,52
972,Knowledge-Based AI - 84112 - CS 7637 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84112,CS 7637,Lecture,3.000,60,59
973,Machine Learning - 84739 - CS 7641 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84739,CS 7641,Lecture,3.000,153,152
974,Deep Learning - 87745 - CS 7643 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87745,CS 7643,Lecture,3.000,130,129
975,Interactive Robo Learn - 94413 - CS 7648 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94413,CS 7648,Lecture,3.000,50,43
976,Natural Language - 90660 - CS 7650 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90660,CS 7650,Lecture,3.000,90,90
977,Robotics Pro Prep 1 - 91166 - CS 7741 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=91166,CS 7741,Lecture,1.000,10,8
978,Math Fnd Of Machine Lrn - 91019 - CS 7750 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=91019,CS 7750,Lecture,3.000,20,19
979,Intro Robotics Research - 83075 - CS 7785 - HC,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83075,CS 7785,Lecture,3.000,12,13
980,Prep-Doctoral Qual Exams - 89237 - CS 7999 - ML,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89237,CS 7999,Study,1.000,20,5
981,Prep-Doctoral Qual Exams - 80085 - CS 7999 - PHD,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80085,CS 7999,Study,1.000,50,7
982,Prep-Doctoral Qual Exams - 93088 - CS 7999 - R12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93088,CS 7999,Study,1.000,10,0
983,Prep-Doctoral Qual Exams - 93103 - CS 7999 - R23,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93103,CS 7999,Study,1.000,10,1
984,Prep-Doctoral Qual Exams - 93109 - CS 7999 - W13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93109,CS 7999,Study,1.000,10,1
985,Seminar - 85273 - CS 8001 - CAT,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85273,CS 8001,Seminar,1.000,20,1
986,Seminar - 92822 - CS 8001 - CL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92822,CS 8001,Seminar,1.000,12,5
987,Seminar - 87846 - CS 8001 - DL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87846,CS 8001,Seminar,1.000,15,9
988,Seminar - 80985 - CS 8001 - GVU,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80985,CS 8001,Seminar,1.000,75,67
989,Seminar - 88262 - CS 8001 - HC1,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88262,CS 8001,Seminar,1.000,50,38
990,Seminar - 93233 - CS 8001 - HC2,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93233,CS 8001,Seminar,1.000,20,0
991,Seminar - 81291 - CS 8001 - INF,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81291,CS 8001,Seminar,1.000,50,30
992,Seminar - 90147 - CS 8001 - IPT,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90147,CS 8001,Seminar,1.000,50,0
993,Seminar - 92277 - CS 8001 - NLP,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92277,CS 8001,Seminar,1.000,20,10
994,Robotics Research Fnd I - 89343 - CS 8750 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89343,CS 8750,Studio,3.000,5,2
995,Robotics Research Fnd I - 91581 - CS 8750 - AL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=91581,CS 8750,Laboratory,0.000,5,2
996,Robotics Research Fnd II - 88763 - CS 8751 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88763,CS 8751,Studio,3.000,5,0
997,Special Topics - 92574 - CS 8801 - LST,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92574,CS 8801,Lecture,1.000,30,4
998,Special Topics - 93717 - CS 8803 - ANI,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93717,CS 8803,Lecture,3.000,30,25
999,Special Topics - 94256 - CS 8803 - BM,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94256,CS 8803,Lecture,3.000,10,6
1000,Special Topics - 90241 - CS 8803 - CL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90241,CS 8803,Lecture,3.000,8,8
1001,Special Topics - 92060 - CS 8803 - DMM,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92060,CS 8803,Lecture,3.000,30,28
1002,Special Topics - 93787 - CS 8803 - EMS,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93787,CS 8803,Lecture,3.000,30,19
1003,Special Topics - 93785 - CS 8803 - HML,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93785,CS 8803,Lecture,3.000,36,34
1004,Special Topics - 93784 - CS 8803 - LS,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93784,CS 8803,Lecture,3.000,50,50
1005,Special Topics - 83318 - CS 8803 - MAS,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83318,CS 8803,Lecture,3.000,45,32
1006,Special Topics - 93789 - CS 8803 - MCI,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93789,CS 8803,Lecture,3.000,60,46
1007,Special Topics - 93832 - CS 8803 - PHI,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93832,CS 8803,Lecture,3.000,30,20
1008,Special Topics - 87122 - CS 8803 - PP,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87122,CS 8803,Lecture,3.000,15,12
1009,Special Topics - 93244 - CS 8803 - SG,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93244,CS 8803,Lecture,3.000,10,8
1010,Special Topics - 92061 - CS 8803 - SMC,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92061,CS 8803,Lecture,3.000,40,16
1011,Special Topics - 92451 - CS 8803 - SMR,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92451,CS 8803,Lecture,3.000,48,39
1012,Special Problems - 80164 - CS 8903 - A01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80164,CS 8903,Study,1.000,15,0
1013,Special Problems - 80165 - CS 8903 - A02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80165,CS 8903,Study,1.000,15,3
1014,Special Problems - 80166 - CS 8903 - A04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80166,CS 8903,Study,1.000,15,1
1015,Special Problems - 80167 - CS 8903 - A06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80167,CS 8903,Study,1.000,15,0
1016,Special Problems - 83221 - CS 8903 - A08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83221,CS 8903,Study,1.000,15,2
1017,Special Problems - 84719 - CS 8903 - A11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84719,CS 8903,Study,1.000,10,0
1018,Special Problems - 92362 - CS 8903 - A12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92362,CS 8903,Study,1.000,10,1
1019,Special Problems - 85890 - CS 8903 - A13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85890,CS 8903,Study,1.000,10,0
1020,Special Problems - 87863 - CS 8903 - A14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87863,CS 8903,Study,1.000,10,1
1021,Special Problems - 90004 - CS 8903 - A15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90004,CS 8903,Study,1.000,10,5
1022,Special Problems - 95109 - CS 8903 - A17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95109,CS 8903,Study,1.000,10,1
